insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-05-03T11:15:47Z,BARCELONA,MADRID,2019-05-26T09:00:00Z,2019-05-26T11:45:00Z,AVE,85.1,Turista,Promo
2019-05-04T09:34:34Z,MADRID,SEVILLA,2019-05-16T11:00:00Z,2019-05-16T13:32:00Z,AVE,60.3,Turista,Promo
2019-04-19T03:15:58Z,MADRID,PONFERRADA,2019-05-05T14:40:00Z,2019-05-05T18:52:00Z,AVE-LD,37.45,Turista con enlace,Promo
2019-04-16T11:28:44Z,MADRID,VALENCIA,2019-05-05T14:10:00Z,2019-05-05T16:03:00Z,AVE,45.3,Turista,Promo
2019-04-15T18:13:20Z,MADRID,BARCELONA,2019-05-13T17:00:00Z,2019-05-13T19:30:00Z,AVE,88.95,Turista,Promo
2019-05-09T07:41:04Z,MADRID,VALENCIA,2019-05-27T18:40:00Z,2019-05-27T20:20:00Z,AVE,27.8,Turista,Promo
2019-04-18T07:15:45Z,MADRID,VALENCIA,2019-05-11T21:10:00Z,2019-05-11T23:03:00Z,AVE,39.45,Turista,Promo
2019-04-30T05:20:46Z,SEVILLA,MADRID,2019-05-29T21:00:00Z,2019-05-29T23:52:00Z,AV City,43.55,Turista,Promo
2019-05-09T01:32:50Z,MADRID,VALENCIA,2019-05-18T15:40:00Z,2019-05-18T17:22:00Z,AVE,45.3,Turista,Promo
2019-04-30T01:26:39Z,VALENCIA,MADRID,2019-05-22T07:10:00Z,2019-05-22T08:51:00Z,AVE,57.75,Turista,Promo
2019-04-24T21:27:53Z,PONFERRADA,MADRID,2019-05-19T11:44:00Z,2019-05-19T16:00:00Z,MD-LD,54.1,Turista con enlace,Flexible
2019-04-13T17:13:55Z,MADRID,SEVILLA,2019-05-05T09:00:00Z,2019-05-05T11:38:00Z,AVE,76.3,Turista,Flexible
2019-05-01T01:28:29Z,MADRID,BARCELONA,2019-05-06T18:00:00Z,2019-05-06T20:30:00Z,AVE,100.4,Turista,Promo
2019-04-18T23:14:43Z,MADRID,VALENCIA,2019-05-13T20:40:00Z,2019-05-13T22:24:00Z,AVE,21.95,Turista,Promo
2019-04-21T08:52:10Z,MADRID,BARCELONA,2019-05-12T11:30:00Z,2019-05-12T14:40:00Z,AVE,107.7,Turista,Flexible
2019-04-14T14:05:49Z,MADRID,PONFERRADA,2019-05-29T17:30:00Z,2019-05-29T21:33:00Z,ALVIA,33.5,Turista,Promo
2019-04-21T13:31:44Z,SEVILLA,MADRID,2019-05-01T10:45:00Z,2019-05-01T13:17:00Z,AVE,60.3,Turista,Promo
2019-05-05T19:04:32Z,MADRID,VALENCIA,2019-05-26T08:40:00Z,2019-05-26T10:33:00Z,AVE,27.8,Turista,Promo
2019-04-18T19:04:47Z,BARCELONA,MADRID,2019-05-04T08:25:00Z,2019-05-04T10:55:00Z,AVE,88.95,Turista,Promo
2019-05-09T19:14:55Z,VALENCIA,MADRID,2019-05-24T14:10:00Z,2019-05-24T15:48:00Z,AVE,51.15,Turista,Promo
2019-04-28T11:24:11Z,SEVILLA,MADRID,2019-05-12T08:35:00Z,2019-05-12T15:26:00Z,LD-MD,45.8,Turista con enlace,Flexible
2019-05-09T01:25:24Z,SEVILLA,MADRID,2019-05-28T09:50:00Z,2019-05-28T12:36:00Z,ALVIA,NA,Turista,Promo
2019-05-04T01:12:26Z,BARCELONA,MADRID,2019-05-28T21:15:00Z,2019-05-29T00:02:00Z,AVE,49.55,Turista,Promo
2019-04-16T02:24:23Z,SEVILLA,MADRID,2019-05-22T12:40:00Z,2019-05-22T15:23:00Z,AVE,47.3,Turista,Promo
2019-04-17T07:01:58Z,BARCELONA,MADRID,2019-05-29T06:40:00Z,2019-05-29T09:25:00Z,AVE,66.75,Turista,Promo
2019-04-30T19:20:59Z,MADRID,SEVILLA,2019-05-09T08:30:00Z,2019-05-09T11:14:00Z,ALVIA,NA,Turista,Flexible
2019-04-13T03:28:07Z,MADRID,VALENCIA,2019-05-15T14:10:00Z,2019-05-15T16:03:00Z,AVE,NA,Turista,Promo
2019-05-03T15:41:53Z,MADRID,SEVILLA,2019-05-30T09:45:00Z,2019-05-30T12:27:00Z,INTERCITY,62.2,Turista,Flexible
2019-04-13T22:18:34Z,SEVILLA,MADRID,2019-05-22T19:45:00Z,2019-05-22T22:17:00Z,AVE,47.3,Turista,Promo
2019-05-02T03:36:50Z,VALENCIA,MADRID,2019-05-26T17:30:00Z,2019-05-26T19:43:00Z,INTERCITY,43.75,Turista,Promo
2019-04-23T16:17:39Z,VALENCIA,MADRID,2019-05-12T18:35:00Z,2019-05-12T20:21:00Z,AVE,57.75,Turista,Promo
2019-04-21T10:10:01Z,MADRID,SEVILLA,2019-05-03T17:00:00Z,2019-05-03T19:38:00Z,AVE,64.05,Turista Plus,Promo
2019-05-01T21:03:17Z,MADRID,BARCELONA,2019-05-27T17:30:00Z,2019-05-27T20:40:00Z,AVE,85.1,Turista,Promo
2019-04-28T01:45:36Z,MADRID,BARCELONA,2019-05-14T18:30:00Z,2019-05-14T21:20:00Z,AVE,58.15,Turista,Promo
2019-04-14T12:03:10Z,MADRID,BARCELONA,2019-05-22T16:00:00Z,2019-05-22T18:30:00Z,AVE,68.65,Turista,Promo
2019-04-16T21:19:40Z,MADRID,BARCELONA,2019-05-12T11:30:00Z,2019-05-12T14:40:00Z,AVE,107.7,Turista,Flexible
2019-04-16T20:32:00Z,MADRID,SEVILLA,2019-05-22T19:30:00Z,2019-05-22T22:05:00Z,AVE,60.3,Turista,Promo
2019-05-07T05:05:40Z,SEVILLA,MADRID,2019-05-15T07:40:00Z,2019-05-15T10:05:00Z,AVE,47.3,Turista,Promo
2019-05-04T07:29:25Z,MADRID,BARCELONA,2019-05-12T09:30:00Z,2019-05-12T12:34:00Z,AVE,66.75,Turista,Promo
2019-04-25T09:45:24Z,MADRID,BARCELONA,2019-05-14T15:30:00Z,2019-05-14T18:40:00Z,AVE,80.15,Turista Plus,Promo
2019-04-13T07:04:46Z,MADRID,SEVILLA,2019-05-01T17:00:00Z,2019-05-01T19:38:00Z,AVE,NA,Turista,Flexible
2019-04-21T23:10:33Z,MADRID,BARCELONA,2019-05-14T08:00:00Z,2019-05-14T10:30:00Z,AVE,100.4,Turista,Promo
2019-04-22T09:14:47Z,SEVILLA,MADRID,2019-05-19T19:45:00Z,2019-05-19T22:17:00Z,AVE,76.3,Turista,Flexible
2019-04-19T18:40:21Z,MADRID,SEVILLA,2019-05-15T11:00:00Z,2019-05-15T13:32:00Z,AVE,60.3,Turista,Promo
2019-04-16T11:16:22Z,VALENCIA,MADRID,2019-05-02T14:50:00Z,2019-05-02T22:30:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-14T12:27:19Z,MADRID,SEVILLA,2019-05-19T20:35:00Z,2019-05-19T23:15:00Z,AVE,60.3,Turista,Promo
2019-04-21T15:42:44Z,MADRID,BARCELONA,2019-05-27T21:25:00Z,2019-05-27T23:55:00Z,AVE,49.55,Turista,Promo
2019-04-19T12:32:08Z,MADRID,SEVILLA,2019-05-23T14:00:00Z,2019-05-23T16:32:00Z,AVE,60.3,Turista,Promo
2019-04-20T10:46:20Z,MADRID,BARCELONA,2019-05-15T07:15:00Z,2019-05-15T16:37:00Z,R. EXPRES,43.25,Turista,Adulto ida
2019-04-28T09:33:12Z,VALENCIA,MADRID,2019-05-13T19:10:00Z,2019-05-13T20:50:00Z,AVE,27.8,Turista,Promo
2019-04-16T00:23:20Z,MADRID,BARCELONA,2019-05-19T18:00:00Z,2019-05-19T20:30:00Z,AVE,115.65,Preferente,Promo
2019-04-18T23:02:06Z,MADRID,SEVILLA,2019-05-02T18:00:00Z,2019-05-02T20:32:00Z,AVE,69.4,Preferente,Promo
2019-05-02T23:36:55Z,MADRID,VALENCIA,2019-05-16T16:05:00Z,2019-05-16T22:47:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-15T22:34:13Z,MADRID,BARCELONA,2019-05-08T07:15:00Z,2019-05-08T16:37:00Z,R. EXPRES,43.25,Turista,Adulto ida
2019-04-27T19:43:46Z,MADRID,BARCELONA,2019-05-29T20:00:00Z,2019-05-29T22:30:00Z,AVE,78.8,Turista,Promo
2019-05-06T03:30:45Z,MADRID,VALENCIA,2019-05-24T09:40:00Z,2019-05-24T11:24:00Z,AVE,45.3,Turista,Promo
2019-04-12T15:09:18Z,MADRID,VALENCIA,2019-05-12T08:40:00Z,2019-05-12T10:33:00Z,AVE,NA,Turista,Promo
2019-04-21T18:44:26Z,MADRID,BARCELONA,2019-05-10T07:00:00Z,2019-05-10T09:30:00Z,AVE,78.8,Turista,Promo
2019-04-21T03:21:10Z,MADRID,PONFERRADA,2019-05-09T12:20:00Z,2019-05-09T18:52:00Z,LD-MD,34.35,Turista con enlace,Promo +
2019-04-26T01:08:08Z,MADRID,VALENCIA,2019-05-31T15:40:00Z,2019-05-31T17:22:00Z,AVE,57.75,Turista,Promo
2019-04-30T11:05:12Z,MADRID,SEVILLA,2019-05-12T13:30:00Z,2019-05-12T16:05:00Z,ALVIA,NA,Turista,Flexible
2019-04-29T09:31:41Z,MADRID,SEVILLA,2019-05-03T19:30:00Z,2019-05-03T22:05:00Z,AVE,101.5,Preferente,Promo
2019-04-24T12:36:24Z,VALENCIA,MADRID,2019-05-06T19:10:00Z,2019-05-06T20:50:00Z,AVE,45.3,Turista,Promo
2019-04-26T23:17:44Z,BARCELONA,MADRID,2019-05-20T05:50:00Z,2019-05-20T08:20:00Z,AVE,85.1,Turista,Promo
2019-04-29T01:39:32Z,BARCELONA,MADRID,2019-05-13T19:25:00Z,2019-05-13T21:55:00Z,AVE,68.65,Turista,Promo
2019-04-12T07:22:26Z,MADRID,VALENCIA,2019-05-22T11:55:00Z,2019-05-22T13:35:00Z,AVE,21.95,Turista,Promo
2019-04-13T05:06:31Z,MADRID,BARCELONA,2019-05-02T20:30:00Z,2019-05-02T23:40:00Z,AVE,NA,Turista,Promo
2019-04-22T19:18:18Z,SEVILLA,MADRID,2019-05-30T08:35:00Z,2019-05-30T15:26:00Z,LD-MD,34.35,Turista con enlace,Promo +
2019-04-16T05:02:57Z,MADRID,VALENCIA,2019-05-22T09:10:00Z,2019-05-22T10:58:00Z,AVE,51.15,Turista,Promo
2019-05-03T17:22:39Z,BARCELONA,MADRID,2019-05-13T09:03:00Z,2019-05-13T18:07:00Z,R. EXPRES,43.25,Turista,Adulto ida
2019-04-21T01:41:54Z,MADRID,VALENCIA,2019-05-06T16:45:00Z,2019-05-06T18:50:00Z,ALVIA,35.5,Turista,Promo
2019-04-21T20:45:15Z,SEVILLA,MADRID,2019-05-02T08:45:00Z,2019-05-02T11:15:00Z,AVE,59.1,Preferente,Promo
2019-04-18T10:35:12Z,VALENCIA,MADRID,2019-05-21T14:10:00Z,2019-05-21T15:48:00Z,AVE,33.65,Turista,Promo
2019-04-29T19:37:32Z,SEVILLA,MADRID,2019-05-25T12:18:00Z,2019-05-25T14:56:00Z,ALVIA,NA,Turista,Promo
2019-04-17T09:29:53Z,SEVILLA,MADRID,2019-05-26T17:45:00Z,2019-05-26T20:17:00Z,AVE,NA,Preferente,Promo
2019-04-23T02:08:13Z,VALENCIA,MADRID,2019-05-27T06:30:00Z,2019-05-27T08:22:00Z,AVE,39.45,Turista,Promo
2019-04-23T15:31:22Z,MADRID,VALENCIA,2019-05-29T16:55:00Z,2019-05-29T21:58:00Z,AVE-LD,28.05,Turista con enlace,Promo
2019-04-25T13:06:02Z,MADRID,SEVILLA,2019-05-06T16:00:00Z,2019-05-06T18:30:00Z,AVE,53.4,Turista,Promo
2019-04-23T20:26:05Z,MADRID,SEVILLA,2019-05-18T17:00:00Z,2019-05-18T19:38:00Z,AVE,61.45,Preferente,Promo
2019-04-16T14:30:22Z,VALENCIA,MADRID,2019-05-06T06:38:00Z,2019-05-06T14:20:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-17T12:44:11Z,MADRID,BARCELONA,2019-05-20T06:10:00Z,2019-05-20T08:40:00Z,AVE,85.1,Turista,Promo
2019-04-30T03:44:43Z,MADRID,BARCELONA,2019-05-24T16:00:00Z,2019-05-24T18:30:00Z,AVE,127.1,Turista,Flexible
2019-04-29T07:12:52Z,BARCELONA,MADRID,2019-05-21T08:00:00Z,2019-05-21T11:10:00Z,AVE,85.1,Turista,Promo
2019-04-19T22:39:37Z,MADRID,SEVILLA,2019-05-07T20:35:00Z,2019-05-07T23:15:00Z,AVE,53.4,Turista,Promo
2019-04-22T02:12:18Z,MADRID,BARCELONA,2019-05-19T17:30:00Z,2019-05-19T20:40:00Z,AVE,112.55,Preferente,Promo
2019-05-04T07:33:44Z,MADRID,BARCELONA,2019-05-23T16:00:00Z,2019-05-23T18:30:00Z,AVE,88.95,Turista,Promo
2019-04-21T11:28:35Z,VALENCIA,MADRID,2019-05-17T06:38:00Z,2019-05-17T14:20:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-16T09:28:42Z,VALENCIA,MADRID,2019-05-19T17:30:00Z,2019-05-19T19:43:00Z,INTERCITY,43.75,Turista,Promo
2019-04-22T14:07:25Z,SEVILLA,MADRID,2019-05-05T08:45:00Z,2019-05-05T11:15:00Z,AVE,NA,Turista,Flexible
2019-04-26T15:32:54Z,MADRID,VALENCIA,2019-05-23T10:40:00Z,2019-05-23T12:20:00Z,AVE,21.95,Turista,Promo
2019-04-19T06:13:47Z,SEVILLA,MADRID,2019-05-15T19:15:00Z,2019-05-15T21:36:00Z,AVE,76.3,Turista,Flexible
2019-05-07T03:34:16Z,PONFERRADA,MADRID,2019-05-19T15:00:00Z,2019-05-19T19:42:00Z,MD-AVE,59.5,Turista con enlace,Flexible
2019-04-20T10:24:03Z,VALENCIA,MADRID,2019-05-25T20:15:00Z,2019-05-25T21:55:00Z,AVE,27.8,Turista,Promo
2019-04-18T18:03:36Z,MADRID,SEVILLA,2019-05-06T12:00:00Z,2019-05-06T14:32:00Z,AVE,76.3,Turista,Flexible
2019-04-12T14:31:31Z,MADRID,SEVILLA,2019-05-17T09:45:00Z,2019-05-17T12:27:00Z,INTERCITY,NA,Turista,Flexible
2019-04-22T23:40:45Z,MADRID,SEVILLA,2019-05-25T09:00:00Z,2019-05-25T11:38:00Z,AVE,76.3,Turista,Flexible
2019-04-25T21:30:54Z,MADRID,VALENCIA,2019-05-10T20:40:00Z,2019-05-10T22:24:00Z,AVE,51.15,Turista,Promo
2019-04-21T02:08:16Z,SEVILLA,MADRID,2019-05-20T09:40:00Z,2019-05-20T12:23:00Z,AVE,69.4,Preferente,Promo
2019-04-18T18:20:12Z,BARCELONA,MADRID,2019-05-29T18:25:00Z,2019-05-29T20:55:00Z,AVE,100.4,Turista,Promo
2019-05-01T23:06:43Z,BARCELONA,MADRID,2019-05-19T12:00:00Z,2019-05-19T15:10:00Z,AVE,107.7,Turista,Flexible
2019-04-15T17:33:54Z,VALENCIA,MADRID,2019-05-10T17:10:00Z,2019-05-10T18:50:00Z,AVE,57.75,Turista,Promo
2019-04-13T20:22:49Z,SEVILLA,MADRID,2019-05-06T14:45:00Z,2019-05-06T17:15:00Z,AVE,76.3,Turista,Flexible
2019-04-13T18:31:08Z,MADRID,SEVILLA,2019-05-08T08:30:00Z,2019-05-08T11:14:00Z,ALVIA,NA,Turista,Flexible
2019-04-19T23:39:22Z,MADRID,BARCELONA,2019-05-10T19:30:00Z,2019-05-10T22:40:00Z,AVE,80.15,Turista Plus,Promo
2019-04-15T03:00:46Z,MADRID,BARCELONA,2019-05-30T15:00:00Z,2019-05-30T17:30:00Z,AVE,78.8,Turista,Promo
2019-04-28T21:05:15Z,BARCELONA,MADRID,2019-05-08T12:00:00Z,2019-05-08T15:10:00Z,AVE,66.75,Turista,Promo
2019-04-29T17:42:03Z,BARCELONA,MADRID,2019-05-06T21:15:00Z,2019-05-07T00:02:00Z,AVE,58.15,Turista,Promo
2019-04-24T08:12:08Z,BARCELONA,MADRID,2019-05-06T13:25:00Z,2019-05-06T16:10:00Z,AVE,59.5,Turista Plus,Promo
2019-04-13T23:28:36Z,MADRID,SEVILLA,2019-05-15T13:00:00Z,2019-05-15T15:40:00Z,AVE,47.3,Turista,Promo
2019-04-15T13:25:05Z,SEVILLA,MADRID,2019-05-01T12:40:00Z,2019-05-01T15:23:00Z,AVE,47.3,Turista,Promo
2019-04-16T16:17:40Z,BARCELONA,MADRID,2019-05-24T17:00:00Z,2019-05-24T19:45:00Z,AVE,107.7,Turista,Flexible
2019-04-20T02:04:50Z,BARCELONA,MADRID,2019-05-07T19:00:00Z,2019-05-07T22:00:00Z,AVE,49.55,Turista,Promo
2019-04-16T21:14:19Z,MADRID,PONFERRADA,2019-05-07T14:40:00Z,2019-05-07T18:33:00Z,AVE-MD,38.75,Turista con enlace,Promo +
2019-05-07T07:01:44Z,MADRID,SEVILLA,2019-05-19T11:05:00Z,2019-05-19T13:41:00Z,ALVIA,NA,Preferente,Promo
2019-05-07T05:08:18Z,SEVILLA,MADRID,2019-05-20T08:35:00Z,2019-05-20T15:26:00Z,LD-MD,34.35,Turista con enlace,Promo +
2019-05-05T15:15:40Z,VALENCIA,MADRID,2019-05-23T14:10:00Z,2019-05-23T15:48:00Z,AVE,45.3,Turista,Promo
2019-04-21T23:38:40Z,MADRID,BARCELONA,2019-05-13T17:00:00Z,2019-05-13T19:30:00Z,AVE,88.95,Turista,Promo
2019-04-19T14:44:24Z,MADRID,PONFERRADA,2019-05-19T14:40:00Z,2019-05-19T18:33:00Z,AVE-MD,38.75,Turista con enlace,Promo +
2019-04-13T19:25:19Z,MADRID,SEVILLA,2019-05-27T13:00:00Z,2019-05-27T15:40:00Z,AVE,47.3,Turista,Promo
2019-04-21T12:30:41Z,VALENCIA,MADRID,2019-05-31T16:15:00Z,2019-05-31T17:55:00Z,AVE,45.3,Turista,Promo
2019-05-08T13:41:51Z,MADRID,VALENCIA,2019-05-13T17:40:00Z,2019-05-13T19:20:00Z,AVE,51.15,Turista,Promo
2019-04-19T11:18:04Z,BARCELONA,MADRID,2019-05-19T21:25:00Z,2019-05-19T23:55:00Z,AVE,85.1,Turista,Promo
2019-04-14T11:05:04Z,MADRID,BARCELONA,2019-05-15T07:15:00Z,2019-05-15T16:37:00Z,R. EXPRES,43.25,Turista,Adulto ida
2019-04-25T19:11:47Z,BARCELONA,MADRID,2019-05-04T17:00:00Z,2019-05-04T19:45:00Z,AVE,107.7,Turista,Flexible
2019-04-22T22:37:31Z,MADRID,BARCELONA,2019-05-29T08:30:00Z,2019-05-29T11:15:00Z,AVE,85.1,Turista,Promo
2019-04-28T13:23:04Z,SEVILLA,MADRID,2019-05-12T07:00:00Z,2019-05-12T10:02:00Z,AV City,49.15,Turista,Promo
2019-04-20T07:26:37Z,VALENCIA,MADRID,2019-05-22T09:50:00Z,2019-05-22T17:28:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-25T07:03:56Z,SEVILLA,MADRID,2019-05-29T08:45:00Z,2019-05-29T11:15:00Z,AVE,76.3,Turista,Flexible
2019-04-21T03:19:23Z,BARCELONA,MADRID,2019-05-02T09:00:00Z,2019-05-02T11:45:00Z,AVE,85.1,Turista,Promo
2019-04-16T07:34:19Z,MADRID,VALENCIA,2019-05-14T11:10:00Z,2019-05-14T13:25:00Z,INTERCITY,29.9,Turista,Promo
2019-04-29T09:16:44Z,SEVILLA,MADRID,2019-05-19T09:50:00Z,2019-05-19T12:36:00Z,ALVIA,NA,Turista,Promo
2019-04-15T01:34:19Z,SEVILLA,MADRID,2019-05-03T14:58:00Z,2019-05-03T17:50:00Z,ALVIA,87.4,Preferente,Flexible
2019-05-04T21:38:14Z,MADRID,VALENCIA,2019-05-07T06:45:00Z,2019-05-07T08:38:00Z,AVE,57.75,Turista,Promo
2019-04-24T15:41:18Z,PONFERRADA,MADRID,2019-05-05T17:15:00Z,2019-05-05T23:10:00Z,MD-LD,53.3,Turista con enlace,Flexible
2019-05-07T15:30:51Z,SEVILLA,MADRID,2019-05-20T09:50:00Z,2019-05-20T12:36:00Z,ALVIA,NA,Turista,Promo
2019-04-23T16:44:15Z,MADRID,BARCELONA,2019-05-15T15:30:00Z,2019-05-15T18:40:00Z,AVE,75.4,Turista,Promo
2019-04-21T12:11:30Z,BARCELONA,MADRID,2019-05-07T08:25:00Z,2019-05-07T10:55:00Z,AVE,100.4,Turista,Promo
2019-04-13T02:18:47Z,MADRID,SEVILLA,2019-05-06T16:30:00Z,2019-05-06T18:51:00Z,AVE,NA,Turista,Promo
2019-04-27T23:41:54Z,SEVILLA,MADRID,2019-05-05T19:15:00Z,2019-05-05T21:36:00Z,AVE,NA,Turista,Flexible
2019-04-20T07:13:48Z,BARCELONA,MADRID,2019-05-27T08:00:00Z,2019-05-27T11:10:00Z,AVE,85.1,Turista,Promo
2019-04-14T13:36:38Z,MADRID,SEVILLA,2019-05-05T19:00:00Z,2019-05-05T21:38:00Z,AVE,60.3,Turista,Promo
2019-04-20T02:09:05Z,VALENCIA,MADRID,2019-05-21T06:38:00Z,2019-05-21T14:20:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-29T07:05:26Z,MADRID,SEVILLA,2019-05-17T17:00:00Z,2019-05-17T19:38:00Z,AVE,76.3,Turista,Flexible
2019-04-28T09:15:00Z,MADRID,BARCELONA,2019-05-24T06:30:00Z,2019-05-24T09:20:00Z,AVE,66.75,Turista,Promo
2019-04-21T12:43:13Z,SEVILLA,MADRID,2019-05-22T20:36:00Z,2019-05-22T23:14:00Z,ALVIA,67.2,Turista,Flexible
2019-04-17T09:06:55Z,MADRID,VALENCIA,2019-05-10T14:10:00Z,2019-05-10T16:03:00Z,AVE,51.15,Turista,Promo
2019-04-30T17:05:51Z,MADRID,SEVILLA,2019-05-12T20:35:00Z,2019-05-12T23:15:00Z,AVE,76.3,Turista,Flexible
2019-05-01T03:19:55Z,MADRID,BARCELONA,2019-05-18T06:20:00Z,2019-05-18T09:29:00Z,AVE,66.75,Turista,Promo
2019-04-14T20:20:11Z,SEVILLA,MADRID,2019-05-17T13:40:00Z,2019-05-17T16:10:00Z,AVE,60.3,Turista,Promo
2019-05-05T03:21:20Z,VALENCIA,MADRID,2019-05-10T16:15:00Z,2019-05-10T17:55:00Z,AVE,73.1,Turista,Flexible
2019-04-18T17:20:35Z,SEVILLA,MADRID,2019-05-13T21:00:00Z,2019-05-13T23:52:00Z,AV City,43.55,Turista,Promo
2019-04-20T21:16:22Z,BARCELONA,MADRID,2019-05-15T08:00:00Z,2019-05-15T11:10:00Z,AVE,66.75,Turista,Promo
2019-05-03T05:34:32Z,MADRID,VALENCIA,2019-05-16T20:40:00Z,2019-05-16T22:24:00Z,AVE,57.75,Turista,Promo
2019-04-16T11:01:40Z,BARCELONA,MADRID,2019-05-31T09:03:00Z,2019-05-31T18:07:00Z,R. EXPRES,43.25,Turista,Adulto ida
2019-04-16T06:09:35Z,MADRID,PONFERRADA,2019-05-11T14:40:00Z,2019-05-11T18:52:00Z,LD,NA,Turista con enlace,Flexible
2019-04-24T00:25:34Z,SEVILLA,MADRID,2019-05-05T19:19:00Z,2019-05-05T21:59:00Z,INTERCITY,NA,Turista,Flexible
2019-04-27T07:45:55Z,PONFERRADA,MADRID,2019-05-15T17:55:00Z,2019-05-15T22:55:00Z,MD-LD,32.45,Turista con enlace,Promo
2019-04-17T22:05:47Z,MADRID,BARCELONA,2019-05-28T07:00:00Z,2019-05-28T09:30:00Z,AVE,94.55,Turista Plus,Promo
2019-04-17T07:03:50Z,BARCELONA,MADRID,2019-05-12T18:00:00Z,2019-05-12T21:10:00Z,AVE,98,Preferente,Promo
2019-04-19T16:17:56Z,SEVILLA,MADRID,2019-05-09T06:10:00Z,2019-05-09T08:58:00Z,AV City,49.15,Turista,Promo
2019-05-02T14:18:37Z,MADRID,VALENCIA,2019-05-15T17:40:00Z,2019-05-15T19:20:00Z,AVE,21.95,Turista,Promo
2019-04-14T23:19:44Z,VALENCIA,MADRID,2019-05-17T17:10:00Z,2019-05-17T18:50:00Z,AVE,57.75,Turista,Promo
2019-04-19T06:42:47Z,MADRID,VALENCIA,2019-05-12T15:40:00Z,2019-05-12T17:22:00Z,AVE,51.15,Turista,Promo
2019-04-15T18:03:39Z,MADRID,SEVILLA,2019-05-24T20:35:00Z,2019-05-24T23:15:00Z,AVE,64.05,Turista Plus,Promo
2019-04-23T17:04:44Z,MADRID,SEVILLA,2019-05-22T07:00:00Z,2019-05-22T09:32:00Z,AVE,60.3,Turista,Promo
2019-04-15T23:13:57Z,BARCELONA,MADRID,2019-05-19T14:00:00Z,2019-05-19T17:10:00Z,AVE,66.75,Turista,Promo
2019-04-22T13:31:14Z,MADRID,VALENCIA,2019-05-18T17:40:00Z,2019-05-18T19:20:00Z,AVE,45.3,Turista,Promo
2019-04-13T03:25:27Z,MADRID,VALENCIA,2019-05-04T19:40:00Z,2019-05-04T21:29:00Z,AVE,NA,Preferente,Promo
2019-05-04T05:29:50Z,MADRID,BARCELONA,2019-05-07T07:30:00Z,2019-05-07T10:40:00Z,AVE,107.7,Turista,Flexible
2019-04-15T02:19:41Z,MADRID,SEVILLA,2019-05-15T13:30:00Z,2019-05-15T16:05:00Z,ALVIA,52.45,Preferente,Promo
2019-04-16T02:06:07Z,VALENCIA,MADRID,2019-05-28T21:05:00Z,2019-05-28T23:32:00Z,INTERCITY,29.9,Turista,Promo
2019-05-01T13:28:01Z,SEVILLA,MADRID,2019-05-16T19:19:00Z,2019-05-16T21:59:00Z,INTERCITY,62.2,Turista,Flexible
2019-04-24T21:21:19Z,SEVILLA,MADRID,2019-05-26T12:40:00Z,2019-05-26T15:23:00Z,AVE,NA,Turista,Flexible
2019-04-13T16:00:31Z,MADRID,SEVILLA,2019-05-28T12:00:00Z,2019-05-28T14:32:00Z,AVE,47.3,Turista,Promo
2019-04-14T20:19:55Z,SEVILLA,MADRID,2019-05-16T20:36:00Z,2019-05-16T23:14:00Z,ALVIA,67.2,Turista,Flexible
2019-05-04T09:05:03Z,BARCELONA,MADRID,2019-05-15T14:00:00Z,2019-05-15T17:10:00Z,AVE,66.75,Turista,Promo
2019-04-13T01:22:34Z,SEVILLA,MADRID,2019-05-24T14:45:00Z,2019-05-24T17:15:00Z,AVE,NA,Turista,Promo
2019-04-27T01:45:58Z,BARCELONA,MADRID,2019-05-13T08:00:00Z,2019-05-13T11:10:00Z,AVE,85.1,Turista,Promo
2019-04-19T07:33:05Z,PONFERRADA,MADRID,2019-05-16T02:36:00Z,2019-05-16T09:31:00Z,TRENHOTEL,45.8,Turista,Flexible
2019-04-23T06:39:02Z,MADRID,VALENCIA,2019-05-16T15:40:00Z,2019-05-16T17:22:00Z,AVE,57.75,Turista,Promo
2019-04-20T09:25:47Z,MADRID,PONFERRADA,2019-05-26T17:30:00Z,2019-05-26T21:33:00Z,ALVIA,55.8,Turista,Flexible
2019-04-30T19:03:57Z,MADRID,PONFERRADA,2019-05-20T22:14:00Z,2019-05-21T04:31:00Z,TRENHOTEL,45.8,Turista,Flexible
2019-04-23T12:29:56Z,VALENCIA,MADRID,2019-05-03T09:00:00Z,2019-05-03T11:33:00Z,ALVIA,71,Turista,Flexible
2019-05-08T17:47:50Z,BARCELONA,MADRID,2019-05-16T06:25:00Z,2019-05-16T08:55:00Z,AVE,78.8,Turista,Promo
2019-05-03T11:34:04Z,SEVILLA,MADRID,2019-05-21T07:15:00Z,2019-05-21T09:55:00Z,AVE,53.4,Turista,Promo
2019-04-27T13:05:24Z,MADRID,SEVILLA,2019-05-16T08:00:00Z,2019-05-16T10:32:00Z,AVE,76.3,Turista,Flexible
2019-04-17T06:42:32Z,MADRID,BARCELONA,2019-05-29T20:30:00Z,2019-05-29T23:40:00Z,AVE,58.15,Turista,Promo
